Video Path,Label,Avg Retina Distance Ratio,Total Blinks,Blink Rate (per min),Face Movement Ratio,Face Fake Movement,Avg Lip Movement Ratio,Lip Wrinkle Ratio
C:\Users\User\Desktop\Deepfake_detection\real\id13_0015.mp4,Real,1.344646922805268,9,26.898766895485256,1.0384932636679904,No,0.1662292679580931,1.067585121321188
C:\Users\User\Desktop\Deepfake_detection\real\id16_0000.mp4,Real,0.7532775622007774,7,31.87116521184852,0.9432357390110168,No,0.1009256245711818,0.7379914000838164
C:\Users\User\Desktop\Deepfake_detection\real\id16_0001.mp4,Real,0.8697679168551714,10,44.520942830877736,1.003183993069121,No,0.1114017743809845,0.9556563884531551
C:\Users\User\Desktop\Deepfake_detection\real\id16_0002.mp4,Real,0.9589588891948508,7,27.733245440403387,0.972226356354008,No,0.1452877728559488,0.9130516778017737
C:\Users\User\Desktop\Deepfake_detection\real\id16_0003.mp4,Real,0.9720278122581396,3,13.902633631847298,0.8765488533675836,No,0.108737431681021,0.9101529423005664
C:\Users\User\Desktop\Deepfake_detection\real\id16_0004.mp4,Real,0.8636165485978139,6,20.577325042692223,0.993252941093568,No,0.1462281976048989,0.9392930682934078
C:\Users\User\Desktop\Deepfake_detection\real\id16_0005.mp4,Real,0.9135606011984784,4,15.965021855392946,0.890915848214419,No,0.0639454399980969,0.7951327532847566
C:\Users\User\Desktop\Deepfake_detection\real\id16_0006.mp4,Real,1.0954087558179162,3,18.68979876131253,0.5638771642428511,Yes,0.1762434022949006,0.7837113339070922
C:\Users\User\Desktop\Deepfake_detection\real\id16_0007.mp4,Real,0.78606821203761,5,24.16695957682346,1.03179239765664,No,0.102834133532572,0.8698679348726049
C:\Users\User\Desktop\Deepfake_detection\real\id16_0008.mp4,Real,0.7729177503360487,6,24.29721516108813,0.8690006773555891,No,0.1335723895424922,0.7615773105863909
C:\Users\User\Desktop\Deepfake_detection\real\id16_0009.mp4,Real,0.9678812141505266,5,21.85176822383008,1.00042270335592,No,0.0998922105042,0.9361076742846792
C:\Users\User\Desktop\Deepfake_detection\real\id16_0010.mp4,Real,1.3078301399234529,3,12.730801262485857,0.8819936034527133,No,0.1073706880670745,0.9787566611624728
C:\Users\User\Desktop\Deepfake_detection\real\id16_0011.mp4,Real,0.8517359365412588,9,54.34202808504445,1.1031700858142213,No,0.1112208812021186,0.95524865872714
C:\Users\User\Desktop\Deepfake_detection\real\id16_0012.mp4,Real,0.8695990605093403,7,31.016438376569088,0.955337952921608,No,0.0436073790163215,0.991206473129358
C:\Users\User\Desktop\Deepfake_detection\real\id16_0013.mp4,Real,0.8851137446791052,0,0.0,0.9632032305332314,No,0.0872959686973317,0.8715915022394862
C:\Users\User\Desktop\Deepfake_detection\real\id17_0000.mp4,Real,0.9279401260717018,10,59.86406390251628,1.0394113972666388,No,0.0925875442526553,0.8880916278889311
C:\Users\User\Desktop\Deepfake_detection\real\id17_0001.mp4,Real,0.8841780787096033,6,34.55752403481895,0.8321206732795267,No,0.1778954011081404,1.3060943124220306
C:\Users\User\Desktop\Deepfake_detection\real\id17_0002.mp4,Real,0.9824260393098306,2,10.851905086261304,1.0183601876964423,No,0.1082726786948205,0.8677218312746247
C:\Users\User\Desktop\Deepfake_detection\real\id17_0003.mp4,Real,1.04419459559215,1,7.194075214831093,1.0087657895084818,No,0.0847821058412121,1.0934146311237818
C:\Users\User\Desktop\Deepfake_detection\real\id17_0004.mp4,Real,0.968476004186206,7,41.21761874247924,1.2854714035605823,No,0.1469967207760948,1.0865337342004415
C:\Users\User\Desktop\Deepfake_detection\real\id17_0005.mp4,Real,0.8815901019535792,6,31.29692823214459,1.0427574881938555,No,0.1071405462413008,1.0314034629805524
C:\Users\User\Desktop\Deepfake_detection\real\id17_0006.mp4,Real,1.015339533359601,4,34.26744384200564,0.9591246057022104,No,0.1058286465870987,1.0038506110884806
C:\Users\User\Desktop\Deepfake_detection\real\id17_0007.mp4,Real,0.8108182363418381,3,18.274220221990078,0.9514270580140112,No,0.1150661335613208,1.021781139602658
C:\Users\User\Desktop\Deepfake_detection\real\id17_0008.mp4,Real,1.6207210007282944,5,30.280990691785057,0.8571070121354795,No,0.1636460701778938,1.1626367179523596
C:\Users\User\Desktop\Deepfake_detection\real\id17_0009.mp4,Real,0.7926649437001306,5,23.166849672496006,0.9078255340659046,No,0.0998841630599552,0.8321525557890179
C:\Users\User\Desktop\Deepfake_detection\real\id1_0005.mp4,Real,1.2644065091756913,6,23.68233082591789,0.9793609637065503,No,0.1300236179848607,1.0885115634642917
C:\Users\User\Desktop\Deepfake_detection\real\id2_0000.mp4,Real,1.2703094238189636,9,34.07489651265381,0.9575825087557532,No,0.0904324405062157,0.8576769532274731
C:\Users\User\Desktop\Deepfake_detection\real\id2_0001.mp4,Real,1.267766594552158,6,27.23788283562493,1.2173764356161227,No,0.0521749608941524,0.8806478531810846
C:\Users\User\Desktop\Deepfake_detection\real\id2_0002.mp4,Real,0.7623699977650404,5,23.998628160694167,0.9521616312229728,No,0.0657203368578151,0.9779859183323942
C:\Users\User\Desktop\Deepfake_detection\real\id2_0003.mp4,Real,1.2495522060673725,5,22.487817301067743,1.0848653103995065,No,0.0412084275604683,0.9513148795220224
C:\Users\User\Desktop\Deepfake_detection\real\id2_0004.mp4,Real,1.0410841666764408,7,28.23283557738469,1.0817408893304352,No,0.0628101039097113,0.9038700858394816
C:\Users\User\Desktop\Deepfake_detection\real\id2_0005.mp4,Real,1.336672681706856,3,16.588302512919753,0.9944127873354964,No,0.01287460858201,0.9284522890746956
C:\Users\User\Desktop\Deepfake_detection\real\id2_0006.mp4,Real,1.1775444219974525,5,23.42585328611094,1.155886154900425,No,0.0548034044424034,1.0315155792540909
C:\Users\User\Desktop\Deepfake_detection\real\id2_0007.mp4,Real,0.8568780470650386,3,11.997210960268896,1.0438493250247611,No,0.1108659365558565,0.8753762190648171
C:\Users\User\Desktop\Deepfake_detection\real\id2_0008.mp4,Real,1.0704420351885735,7,25.294813455799943,1.013153973064194,No,0.0608204235238717,0.8571428571428571
C:\Users\User\Desktop\Deepfake_detection\real\id2_0009.mp4,Real,1.2624145638397803,6,34.66228722697628,0.9778228258132756,No,0.0870335652329693,0.9745586289152094
C:\Users\User\Desktop\Deepfake_detection\real\id3_0000.mp4,Real,0.8688869088948867,6,24.428904121171165,1.056097449767444,No,0.1082098771823677,1.071750273453965
C:\Users\User\Desktop\Deepfake_detection\real\id3_0001.mp4,Real,0.8626030177790381,3,14.465319461566304,0.990525539565476,No,0.0780149479154033,0.8894891031374843
C:\Users\User\Desktop\Deepfake_detection\real\id3_0002.mp4,Real,1.4668552023567083,6,26.238164215085707,0.9743157467327084,No,0.1107057022160518,1.2210661614728693
C:\Users\User\Desktop\Deepfake_detection\real\id3_0003.mp4,Real,1.2004226060281344,8,39.59209053336166,1.0055749558923197,No,0.1073646114815402,0.9740636529508736
C:\Users\User\Desktop\Deepfake_detection\real\id3_0004.mp4,Real,0.8983427532505865,4,14.801417895881036,0.9626611190471384,No,0.0677275678663522,0.9379948049662356
C:\Users\User\Desktop\Deepfake_detection\real\id3_0005.mp4,Real,0.8503960752841511,5,23.191328656785085,0.9940669966682828,No,0.0961517496579278,1.0940397967729862
C:\Users\User\Desktop\Deepfake_detection\real\id3_0006.mp4,Real,0.9548171214881176,9,41.17278936846261,0.8421485602623177,No,0.0359920471341765,0.9302605094190634
C:\Users\User\Desktop\Deepfake_detection\real\id3_0007.mp4,Real,1.20652715753911,8,41.35328953804864,0.9808814387795995,No,0.1177818652548745,0.8498704564497545
C:\Users\User\Desktop\Deepfake_detection\real\id3_0008.mp4,Real,0.7955087007338171,6,21.44666216195928,1.082488896517786,No,0.0907238001180799,0.7693092581620721
C:\Users\User\Desktop\Deepfake_detection\real\id3_0009.mp4,Real,1.2733346391917968,10,28.266609751158978,1.068498212234145,No,0.0395828772506909,0.9069958706818694
C:\Users\User\Desktop\Deepfake_detection\real\id4_0000.mp4,Real,1.1913875332854544,5,14.454151513948847,1.1100713029739249,No,0.1017185022457402,1.1431047273186612
C:\Users\User\Desktop\Deepfake_detection\real\id4_0001.mp4,Real,0.9437457975730142,10,30.5822488454136,0.9861794215194476,No,0.1003293651793449,1.022778121258092
C:\Users\User\Desktop\Deepfake_detection\real\id4_0002.mp4,Real,1.2623728037627235,8,22.53271966774079,1.0397743488563451,No,0.1100382070609046,1.0084963294015412
C:\Users\User\Desktop\Deepfake_detection\real\id4_0003.mp4,Real,1.0191806840524054,9,28.222479033921044,1.0029320727781212,No,0.0844291666150436,0.9726749993060853
C:\Users\User\Desktop\Deepfake_detection\real\id4_0004.mp4,Real,1.3944630477509818,6,19.05408614047698,2.438290238316445,Yes,0.0101549402420893,1.0848892593373258
C:\Users\User\Desktop\Deepfake_detection\real\id4_0005.mp4,Real,1.188592601725576,7,20.47356487978876,0.993787822396598,No,0.1149280793461179,1.0927765480378897
C:\Users\User\Desktop\Deepfake_detection\real\id4_0006.mp4,Real,1.1297095211038977,10,45.32711479729555,1.032469219561798,No,0.0991337095749401,1.0417745042220312
C:\Users\User\Desktop\Deepfake_detection\real\id4_0007.mp4,Real,0.973363949598785,3,12.248138926255526,0.9701165896350926,No,0.1517016157666599,0.93673648777271
C:\Users\User\Desktop\Deepfake_detection\real\id4_0008.mp4,Real,0.8990785547021002,6,33.69461056518063,1.0619765831146015,No,0.1255680731450231,1.0009186956462135
C:\Users\User\Desktop\Deepfake_detection\real\id4_0009.mp4,Real,1.2488478368039486,7,26.837603090125675,0.9774425117509684,No,0.1188396333016716,1.0051591056077671
C:\Users\User\Desktop\Deepfake_detection\real\id6_0000.mp4,Real,0.774465283355897,5,11.166331232155809,1.0025500133208596,No,0.1212481926120454,0.8411316033588566
C:\Users\User\Desktop\Deepfake_detection\real\id6_0001.mp4,Real,0.9856603065213236,2,9.1145698138157,1.0693244169168254,No,0.1439945786885932,0.8770580193070292
C:\Users\User\Desktop\Deepfake_detection\real\id6_0002.mp4,Real,0.7237121779281789,11,25.845739166691335,1.015417628185918,No,0.0898511279537981,0.9098729869926993
C:\Users\User\Desktop\Deepfake_detection\real\id6_0003.mp4,Real,0.7337831547616814,9,35.71124012261428,1.024986837526279,No,0.0831041504990516,0.7113650739643996
C:\Users\User\Desktop\Deepfake_detection\real\id6_0004.mp4,Real,0.7697095603684962,7,21.9605401132399,1.0484399058736615,No,0.0615704296473279,0.7957309676805121
C:\Users\User\Desktop\Deepfake_detection\real\id6_0005.mp4,Real,1.0029366252964518,4,16.06899281746244,1.0183442992922926,No,0.1128334970610672,0.9883664944756754
C:\Users\User\Desktop\Deepfake_detection\real\id6_0006.mp4,Real,0.659547966668105,2,10.188077121603158,0.9534498670485064,No,0.1187257834569114,0.9190295885418404
C:\Users\User\Desktop\Deepfake_detection\real\id6_0007.mp4,Real,1.3623840223585877,9,23.15564182488148,0.9459901428064208,No,0.0701795646174165,1.335378970262619
C:\Users\User\Desktop\Deepfake_detection\real\id6_0008.mp4,Real,0.7995057343568835,1,3.431043217990386,1.1821075685962763,No,0.1171281743142684,0.905022733338739
C:\Users\User\Desktop\Deepfake_detection\real\id6_0009.mp4,Real,0.8733309489293422,7,17.35017837631167,1.0506685427341476,No,0.1125236746826452,0.9062492919930172
C:\Users\User\Desktop\Deepfake_detection\real\id7_0000.mp4,Real,1.012138347367019,7,33.41209393415714,1.1661590473023888,No,0.179627882133513,1.1569044677925024
C:\Users\User\Desktop\Deepfake_detection\real\id7_0001.mp4,Real,0.6050985817702735,6,26.5041194748821,0.997618393227058,No,0.1967970442477135,0.9891558034707288
C:\Users\User\Desktop\Deepfake_detection\real\id7_0002.mp4,Real,0.6890721626728978,3,14.93152135462981,1.0101292316572608,No,0.163376310354281,0.8260465732490334
C:\Users\User\Desktop\Deepfake_detection\real\id7_0003.mp4,Real,1.3067426700995444,10,24.04309168194831,0.8852990579712784,No,0.1427879768796631,1.0207880273207126
C:\Users\User\Desktop\Deepfake_detection\real\id7_0004.mp4,Real,1.0818361800193836,13,26.613347730348558,1.1685354996403994,No,0.1323496666693394,1.0337345252080288
C:\Users\User\Desktop\Deepfake_detection\real\id7_0005.mp4,Real,1.007064569597643,1,8.121738239703069,1.8615327900148448,Yes,0.1233723514070281,1.0895260320872755
C:\Users\User\Desktop\Deepfake_detection\real\id7_0006.mp4,Real,1.142623006785361,6,36.21184378944165,1.0612918844289267,No,0.1628222768630149,0.9332046243299864
C:\Users\User\Desktop\Deepfake_detection\real\id7_0007.mp4,Real,1.3245056467738152,11,37.41569448156479,1.038048307685954,No,0.1824436172772844,0.9944289260117531
C:\Users\User\Desktop\Deepfake_detection\real\id7_0008.mp4,Real,0.7639193781072292,10,46.49936472657985,1.0066425812315145,No,0.0955319088119547,0.908354168888622
C:\Users\User\Desktop\Deepfake_detection\real\id7_0009.mp4,Real,0.8067096819345089,11,37.68350910023238,1.0082678171947996,No,0.169032379772153,0.8392183957486428
C:\Users\User\Desktop\Deepfake_detection\real\id8_0000.mp4,Real,1.3885063747424995,1,2.836325900114872,0.9904863984431146,No,0.1571474070924882,1.0668328340090796
C:\Users\User\Desktop\Deepfake_detection\real\id8_0002.mp4,Real,1.2778939941069665,7,18.09741334067363,1.0108878972009954,No,0.1723254962733485,1.143543749793731
